"Decision","N","SD_ymax","SD_ymin","outcome","D"
96.1733333333333,15.3234666666667,20.4888077040127,10.1581256293206,"Stop for H1 OR H0",0.7
97.58,14.6720666666667,19.2837992695751,10.0603340637582,"Stop for H1 OR H0",0.75
98.5266666666667,14.1030666666667,18.1205185859247,10.0856147474086,"Stop for H1 OR H0",0.8
99.0866666666667,13.61,17.0854815395082,10.1345184604918,"Stop for H1 OR H0",0.85
99.58,13.2117333333333,16.1287414337631,10.2947252329036,"Stop for H1 OR H0",0.9
99.8133333333333,12.8692,15.2606164459948,10.4777835540052,"Stop for H1 OR H0",0.95
99.9333333333333,12.6534,14.680304617758,10.626495382242,"Stop for H1 OR H0",1
99.9733333333333,12.4676666666667,14.0817489362532,10.8535843970801,"Stop for H1 OR H0",1.05
100,12.3030666666667,13.5092096574779,11.0969236758554,"Stop for H1 OR H0",1.1
100,12.2392,13.3154561258749,11.1629438741251,"Stop for H1 OR H0",1.15
100,12.1527333333333,12.9693015471396,11.3361651195271,"Stop for H1 OR H0",1.2
100,12.1105333333333,12.7723073974088,11.4487592692578,"Stop for H1 OR H0",1.25
100,12.0718,12.5867716235401,11.5568283764599,"Stop for H1 OR H0",1.3
100,12.0401333333333,12.3909383881734,11.6893282784933,"Stop for H1 OR H0",1.35
100,12.0288666666667,12.3346546367392,11.7230786965942,"Stop for H1 OR H0",1.4
100,12.0182,12.2339279055553,11.8024720944447,"Stop for H1 OR H0",1.45
100,12.0122,12.2013742031179,11.8230257968821,"Stop for H1 OR H0",1.5
